id,name,model,price,review,mileage,year,fuel_type,transmission,color,location,is_featured,image_urls,rating
DkcTfWM2Kw8SZd8,Mercedes-Benz AMG GT,SUV,$983,Someone job why scientist.,32100,2003,Diesel,Manual,DeepPink,"North Roymouth, OR",True,https://images.pexels.com/photos/747420/pexels-photo-9984910.jpeg|https://images.pexels.com/photos/39613/pexels-photo-9705531.jpeg|https://images.pexels.com/photos/229831/pexels-photo-7684971.jpeg,4.4
oCoqyvEltyaNRsc,Honda Civic,Sedan,$950,Easy under stock.,75211,2023,Diesel,Manual,DodgerBlue,"Adamsshire, FM",False,https://images.pexels.com/photos/868322/pexels-photo-8252528.jpeg|https://images.pexels.com/photos/895785/pexels-photo-6990600.jpeg,3.0
Gsw45HeU28InoXT,BMW Z4,Sedan,$503,Glass letter heart thought road.,32207,2009,Diesel,Automatic,Silver,"Paulberg, OK",True,https://images.pexels.com/photos/942732/pexels-photo-8581163.jpeg,4.5
rP18jXn8dhcEyMs,Jeep Commander,SUV,$871,Late agree measure issue go development.,93577,2009,Electric,Automatic,DeepSkyBlue,"East Rebeccaport, IL",True,https://images.pexels.com/photos/38067/pexels-photo-4649601.jpeg,4.4
QAclAaxe7Ybqe7o,Dodge Magnum,SUV,$661,Energy lot religious market machine mention.,83140,2022,Gasoline,Manual,GhostWhite,"West Mark, AL",True,https://images.pexels.com/photos/507531/pexels-photo-1585041.jpeg,4.2
RghIVoUeHBBUlZQ,Jeep Comanche,Truck,$453,Ok be moment even find body step executive.,62803,2014,Gasoline,Manual,Brown,"Port Hollyton, AS",False,https://images.pexels.com/photos/821477/pexels-photo-1167480.jpeg,3.7
tAflZhL3XhyaDla,Ford Pinto,Truck,$832,Rest employee arrive war.,35405,2014,Electric,Manual,RoyalBlue,"Ochoamouth, UT",False,https://images.pexels.com/photos/888513/pexels-photo-5734762.jpeg,4.8
aF9zr68KenAa2aC,Volkswagen Golf R,SUV,$621,Stage environmental word foreign last.,32997,2006,Gasoline,Automatic,FloralWhite,"South Tyler, UT",True,https://images.pexels.com/photos/833279/pexels-photo-6554159.jpeg|https://images.pexels.com/photos/449821/pexels-photo-1209949.jpeg,5.0
E4S05P9YZE3hjLl,Dodge Grand Caravan,SUV,$595,Direction describe week drive group not book three.,69998,2004,Gasoline,Manual,DimGray,"New Ryan, MA",False,https://images.pexels.com/photos/138540/pexels-photo-9142193.jpeg,3.1
a1F8dzpB1qQCc0v,Kia Sephia,Sedan,$936,Evening science let similar order.,24763,2003,Gasoline,Automatic,PaleGreen,"Carterborough, KY",False,https://images.pexels.com/photos/255239/pexels-photo-7237224.jpeg|https://images.pexels.com/photos/240982/pexels-photo-3657133.jpeg|https://images.pexels.com/photos/690946/pexels-photo-3959350.jpeg,3.1
ddJWXib6uk6kL10,Nissan Quest,Sedan,$957,Worker this garden child quite add past enjoy.,63176,2023,Electric,Manual,Red,"Martinezmouth, NY",True,https://images.pexels.com/photos/917740/pexels-photo-2322249.jpeg|https://images.pexels.com/photos/251813/pexels-photo-1653068.jpeg,4.7
LM6lSW41C0hJ7Wg,Audi RS5,SUV,$932,Me piece president simply step.,13532,2015,Diesel,Automatic,LightGoldenRodYellow,"Port Nicholasfort, AL",True,https://images.pexels.com/photos/17051/pexels-photo-8887052.jpeg|https://images.pexels.com/photos/227004/pexels-photo-4140078.jpeg|https://images.pexels.com/photos/792405/pexels-photo-5655580.jpeg,4.7
rduObOjKCnhCJ8r,Volkswagen Tiguan,Truck,$419,Current according ask people raise never provide.,35747,2017,Electric,Manual,MediumSeaGreen,"North Jessica, AL",True,https://images.pexels.com/photos/796749/pexels-photo-4031041.jpeg|https://images.pexels.com/photos/872620/pexels-photo-4699183.jpeg|https://images.pexels.com/photos/728524/pexels-photo-5003322.jpeg,4.0
oZGsG6i5EAwO0da,Subaru Crosstrek Hybrid,Sedan,$878,Personal use fill field win pressure seek.,26808,2010,Electric,Manual,MediumVioletRed,"Robertside, LA",False,https://images.pexels.com/photos/873918/pexels-photo-5673545.jpeg,3.6
KfibEmSQ1VEriHt,Jeep Scrambler,Sedan,$514,Know strategy crime space east week over toward.,38897,2015,Gasoline,Manual,GoldenRod,"South Jessicaburgh, CA",False,https://images.pexels.com/photos/418012/pexels-photo-9965775.jpeg|https://images.pexels.com/photos/92597/pexels-photo-3539105.jpeg|https://images.pexels.com/photos/405356/pexels-photo-1579471.jpeg,3.9
85IG9qKPL6aPpfR,Ford Crown Victoria,Truck,$920,Remain know music.,34625,2011,Electric,Manual,LightBlue,"Edwardsmouth, AR",True,https://images.pexels.com/photos/146719/pexels-photo-5053676.jpeg,3.4
cRlxxbn1Nj7uiK2,Lexus UX,Truck,$613,Mrs consider detail fill.,55249,2019,Gasoline,Manual,LightGray,"Smithfurt, VI",False,https://images.pexels.com/photos/88148/pexels-photo-7126511.jpeg,3.2
YViVP1d2IVX6vHm,Toyota Venza,Truck,$440,Compare start upon half.,24522,2011,Gasoline,Manual,BlanchedAlmond,"Harmonview, MD",False,https://images.pexels.com/photos/72106/pexels-photo-1478752.jpeg|https://images.pexels.com/photos/326411/pexels-photo-1330988.jpeg,4.0
nKif75hCAqcEae5,Nissan Xterra,Truck,$756,Eight behavior material well.,29807,2015,Gasoline,Manual,Sienna,"New Carolyn, IA",True,https://images.pexels.com/photos/815432/pexels-photo-3526086.jpeg,3.8
IdAUrFeejFOX05a,GMC Jimmy,Sedan,$801,Teach improve reveal become federal security certainly.,14361,2019,Diesel,Automatic,SteelBlue,"Rebeccahaven, PA",False,https://images.pexels.com/photos/683529/pexels-photo-3563752.jpeg|https://images.pexels.com/photos/995665/pexels-photo-8260285.jpeg,3.7
jsk5qH3rtjjLbiP,Hyundai Accent,Truck,$463,Firm sort today myself animal relate product.,61539,2018,Diesel,Manual,FireBrick,"Yvetteview, MP",True,https://images.pexels.com/photos/797752/pexels-photo-4197498.jpeg,3.7
HEP9hi9Ml5mhFYV,Nissan Cube,Truck,$618,Imagine his almost lay property edge begin herself.,68630,2013,Gasoline,Manual,Ivory,"Lisahaven, DC",True,https://images.pexels.com/photos/108136/pexels-photo-9434190.jpeg,4.3
V4JbnngztkamGa5,Volkswagen Golf R,Sedan,$449,Bill thought scientist Congress.,42656,2011,Diesel,Automatic,Azure,"Richardbury, ND",True,https://images.pexels.com/photos/999709/pexels-photo-9246935.jpeg,3.6
BkGgU9isrc1HC91,Dodge Viper,Sedan,$552,Evening weight budget such feel great.,91845,2008,Gasoline,Manual,Bisque,"East Seth, VA",True,https://images.pexels.com/photos/418815/pexels-photo-4665764.jpeg,3.0
32VTKhnq74Xy2SQ,GMC Jimmy,Sedan,$694,Laugh worry other board appear.,52141,2000,Diesel,Automatic,Red,"Emilyside, IA",False,https://images.pexels.com/photos/259410/pexels-photo-5593529.jpeg|https://images.pexels.com/photos/317740/pexels-photo-8286639.jpeg|https://images.pexels.com/photos/849575/pexels-photo-4522459.jpeg,4.3
4xcGD9FPkQ2PhdG,Toyota MR2,Truck,$871,Rest financial model foreign administration model watch.,37099,2014,Gasoline,Automatic,SkyBlue,"Judyview, MI",True,https://images.pexels.com/photos/353143/pexels-photo-8300707.jpeg|https://images.pexels.com/photos/361527/pexels-photo-4202271.jpeg,4.8
SeVDPRin93Vflqr,Nissan Quest,SUV,$889,Cultural page pick fight mention your skin.,73370,2003,Electric,Automatic,PaleTurquoise,"Bettyshire, NC",False,https://images.pexels.com/photos/944590/pexels-photo-1256222.jpeg,4.9
TM74Fsf8Mso5EkE,Subaru SVX,Truck,$894,Push hot same go campaign.,63453,2018,Gasoline,Automatic,GoldenRod,"South Kenneth, GA",False,https://images.pexels.com/photos/337602/pexels-photo-6333370.jpeg,4.1
Wp8qCg1ArLYu8UD,Lexus SC,SUV,$928,He off now.,58860,2023,Electric,Automatic,LightGoldenRodYellow,"Strongberg, AR",False,https://images.pexels.com/photos/639753/pexels-photo-5681356.jpeg|https://images.pexels.com/photos/17364/pexels-photo-3384709.jpeg,3.1
31JipraiUt9WpKk,Honda Insight,Truck,$759,Country a test already.,26249,2005,Gasoline,Automatic,Thistle,"Richardfurt, UT",True,https://images.pexels.com/photos/421954/pexels-photo-7281613.jpeg|https://images.pexels.com/photos/275003/pexels-photo-1083777.jpeg|https://images.pexels.com/photos/509335/pexels-photo-8729831.jpeg,3.0
AhL9p0EGRqMP3tK,Subaru Crosstrek Hybrid,Sedan,$766,Take no news media.,46850,2004,Electric,Manual,LightCoral,"New Sean, WV",False,https://images.pexels.com/photos/539414/pexels-photo-1319847.jpeg|https://images.pexels.com/photos/997525/pexels-photo-1901764.jpeg|https://images.pexels.com/photos/531656/pexels-photo-2304752.jpeg,3.6
ZPTAq87uhFvvFV3,Jeep Comanche,Truck,$734,Another lot theory head somebody.,90348,2003,Gasoline,Automatic,DeepSkyBlue,"South Peter, HI",False,https://images.pexels.com/photos/990830/pexels-photo-6006005.jpeg|https://images.pexels.com/photos/583050/pexels-photo-1090512.jpeg|https://images.pexels.com/photos/538569/pexels-photo-8722000.jpeg,4.6
ZdRy2JZwSQcIPU1,Mercedes-Benz CLA,Sedan,$435,Black teach institution interest.,78469,2000,Diesel,Automatic,PaleVioletRed,"Schultzborough, PA",True,https://images.pexels.com/photos/508082/pexels-photo-9821650.jpeg,3.2
fbIf58lLAJOPswT,Audi RS5,Truck,$612,Spend add put space defense business.,78946,2006,Diesel,Manual,GreenYellow,"Bradleymouth, GA",False,https://images.pexels.com/photos/487161/pexels-photo-5172130.jpeg,4.2
bbr5jc1peeYPanG,Dodge Viper,Sedan,$440,Center own need dream create will.,24501,2022,Diesel,Manual,LightSalmon,"New Anna, CA",True,https://images.pexels.com/photos/155437/pexels-photo-8771677.jpeg,4.7
I8G4QsOTTkrS1ud,Honda Crosstour,SUV,$760,Will alone will pay.,66330,2018,Diesel,Automatic,Wheat,"Lake Kellymouth, GA",True,https://images.pexels.com/photos/458680/pexels-photo-8981750.jpeg|https://images.pexels.com/photos/841843/pexels-photo-9556304.jpeg|https://images.pexels.com/photos/985304/pexels-photo-8895445.jpeg,3.8
5YJwrnkLE9dhS58,Honda Passport,Truck,$469,Loss form player yourself ago.,79033,2003,Gasoline,Manual,Lime,"Michaelchester, GU",False,https://images.pexels.com/photos/47746/pexels-photo-6894171.jpeg|https://images.pexels.com/photos/458754/pexels-photo-9989538.jpeg,3.9
jv3ORMOIriyOviy,Subaru WRX,Truck,$459,Popular involve majority.,73540,2011,Electric,Manual,NavajoWhite,"East Jamiestad, WV",False,https://images.pexels.com/photos/21108/pexels-photo-4094776.jpeg|https://images.pexels.com/photos/241771/pexels-photo-6563687.jpeg,3.8
BvjVFIWVUrfgPYr,Honda Insight,Sedan,$458,Away social behavior bed.,71598,2013,Electric,Automatic,LightSalmon,"Mistyside, NE",True,https://images.pexels.com/photos/113787/pexels-photo-7135491.jpeg|https://images.pexels.com/photos/298473/pexels-photo-9852491.jpeg,4.1
mvW9wUvIIqFCSHV,Mazda B-Series,SUV,$885,Director into lead church cost.,91289,2015,Diesel,Automatic,Ivory,"Carlaland, WA",False,https://images.pexels.com/photos/887523/pexels-photo-4209235.jpeg,3.2
tqtStu5AfalXzOi,Mercedes-Benz Metris,Truck,$536,Ask current collection all.,51715,2007,Diesel,Manual,GreenYellow,"Schwartzmouth, PR",True,https://images.pexels.com/photos/354267/pexels-photo-4441491.jpeg,3.6
TTTd9Ij0seSB3P5,Toyota Venza,Truck,$999,Mention break cut president value because of.,34470,2022,Electric,Manual,Silver,"Paulborough, MP",True,https://images.pexels.com/photos/852523/pexels-photo-4807240.jpeg,3.2
YPaLBkoxqFVzdDx,Dodge Caliber,SUV,$903,Move well first dream lawyer.,32305,2010,Electric,Automatic,LightPink,"Ramirezberg, AK",False,https://images.pexels.com/photos/762188/pexels-photo-6629495.jpeg|https://images.pexels.com/photos/258457/pexels-photo-3476231.jpeg|https://images.pexels.com/photos/636910/pexels-photo-6899260.jpeg,4.5
aUCDF8jcQVT7Bj7,Dodge Viper,Sedan,$767,Impact probably will he.,92757,2012,Electric,Manual,DarkGray,"Jaredview, SD",True,https://images.pexels.com/photos/478127/pexels-photo-5122790.jpeg,4.5
0WIIXHcHXkbantg,Ford Pinto,SUV,$573,College evening candidate stand network throughout since.,65246,2012,Electric,Automatic,DeepSkyBlue,"East Tylerhaven, FM",False,https://images.pexels.com/photos/717029/pexels-photo-6744957.jpeg,3.9
wWx6OZPbnhm4vxc,GMC Typhoon,Truck,$471,Range baby leader agent camera decade when well.,44893,2003,Electric,Manual,SlateGray,"Greenbury, VA",False,https://images.pexels.com/photos/120247/pexels-photo-9806061.jpeg|https://images.pexels.com/photos/796054/pexels-photo-2870723.jpeg|https://images.pexels.com/photos/415521/pexels-photo-6357531.jpeg,4.1
YuU3tGdCkGfeiTk,Mazda RX-8,Sedan,$539,Conference power citizen natural life.,63521,2022,Diesel,Automatic,Brown,"Garciastad, AR",False,https://images.pexels.com/photos/696718/pexels-photo-5002048.jpeg|https://images.pexels.com/photos/699704/pexels-photo-8277222.jpeg,4.8
u80zi33WpxzBvId,Lexus UX,Truck,$797,Society report ask happen.,86144,2016,Diesel,Manual,LawnGreen,"South Brianna, SC",True,https://images.pexels.com/photos/841309/pexels-photo-7773402.jpeg|https://images.pexels.com/photos/575648/pexels-photo-3454909.jpeg|https://images.pexels.com/photos/538377/pexels-photo-6120549.jpeg,3.7
pzB4XD5hdhoCytT,Ford Pinto,SUV,$611,Deal tend issue available learn senior.,61100,2003,Electric,Automatic,Ivory,"South Janicestad, PR",False,https://images.pexels.com/photos/205635/pexels-photo-3182864.jpeg,4.8
WSku3kedMhK1ZL8,Jeep Commander,Sedan,$922,Because have century thousand seat blue hotel.,93420,2022,Gasoline,Automatic,Peru,"Andersonview, DC",False,https://images.pexels.com/photos/43445/pexels-photo-2533055.jpeg,4.2
3U97KLfoUNaQc6r,Kia Niro,Sedan,$505,Few together bad product business follow.,71404,2006,Electric,Automatic,Violet,"Harperborough, MO",False,https://images.pexels.com/photos/363928/pexels-photo-5431572.jpeg|https://images.pexels.com/photos/508465/pexels-photo-1307755.jpeg,4.9
mFd0LF4zGXC7JHX,Nissan 370Z,Sedan,$931,Available TV go practice run blood.,26616,2015,Electric,Manual,Purple,"Port Debbie, OH",True,https://images.pexels.com/photos/36578/pexels-photo-5752777.jpeg,3.4
49harpqyo8FlFmo,Hyundai Excel,SUV,$572,Unit serve a more yard teacher.,59849,2000,Gasoline,Automatic,YellowGreen,"Mcintoshshire, CA",True,https://images.pexels.com/photos/291636/pexels-photo-1283333.jpeg,3.1
arMe803v4zepazz,Kia Sephia,Truck,$509,Design born provide record visit require wrong oil.,93551,2010,Diesel,Automatic,Turquoise,"Port Kayla, OH",False,https://images.pexels.com/photos/316096/pexels-photo-1655717.jpeg,3.7
NEGhRbRRq6hwu7l,Toyota FJ Cruiser,SUV,$776,Job available story doctor per example.,50079,2004,Diesel,Manual,OrangeRed,"Travisfort, DC",False,https://images.pexels.com/photos/551717/pexels-photo-6678671.jpeg|https://images.pexels.com/photos/205881/pexels-photo-4646356.jpeg|https://images.pexels.com/photos/25928/pexels-photo-9403818.jpeg,3.3
xSCgLPyszVtrOKl,Jeep Scrambler,Truck,$607,Eight short black should white old network.,50064,2007,Diesel,Manual,DarkRed,"East William, FM",False,https://images.pexels.com/photos/466566/pexels-photo-6856981.jpeg|https://images.pexels.com/photos/220092/pexels-photo-5721316.jpeg,3.1
plcglJmmWaGUwRC,Nissan 370Z,Sedan,$653,Fire work cultural best to continue.,88191,2001,Gasoline,Automatic,FloralWhite,"Henryton, GU",True,https://images.pexels.com/photos/137055/pexels-photo-1603868.jpeg,3.8
VAW3S4H9qxDNir0,Jeep Trackhawk,Truck,$443,Various hold indeed care day forget though.,61845,2017,Gasoline,Automatic,MediumSeaGreen,"Tammymouth, VT",True,https://images.pexels.com/photos/37030/pexels-photo-8965614.jpeg|https://images.pexels.com/photos/428874/pexels-photo-5709455.jpeg|https://images.pexels.com/photos/490018/pexels-photo-6434226.jpeg,3.2
ZFJZMP2sntiDpKm,BMW 2 Series,Sedan,$575,Various writer last season deal.,39599,2007,Gasoline,Manual,LightBlue,"Sosaport, GU",False,https://images.pexels.com/photos/230589/pexels-photo-1931976.jpeg|https://images.pexels.com/photos/375768/pexels-photo-5001176.jpeg,4.3
4cEmRS5bZl5bQgc,Chevrolet Trailblazer,Sedan,$878,This exist four manager represent new election.,91922,2007,Diesel,Automatic,OrangeRed,"Georgechester, MH",False,https://images.pexels.com/photos/366813/pexels-photo-7193936.jpeg,3.4
ImjbdmfyniFmT7p,Tesla Roadster,SUV,$575,Recently edge but positive poor partner ahead.,44867,2018,Gasoline,Manual,Gold,"Laurenfort, ID",True,https://images.pexels.com/photos/41050/pexels-photo-4403446.jpeg|https://images.pexels.com/photos/143452/pexels-photo-6098444.jpeg|https://images.pexels.com/photos/683266/pexels-photo-7109852.jpeg,4.8
47aFUH30Mm6d59T,Toyota Yaris,SUV,$428,Crime down against off kitchen ok.,31722,2022,Gasoline,Manual,Indigo,"Lauramouth, WY",True,https://images.pexels.com/photos/732433/pexels-photo-2512638.jpeg|https://images.pexels.com/photos/492653/pexels-photo-7182746.jpeg,4.9
URrDCcywuQ8ezW8,BMW 4 Series,Truck,$868,Fast participant visit world wide we drive.,81358,2016,Electric,Automatic,PaleGreen,"New Chelsea, IN",False,https://images.pexels.com/photos/338683/pexels-photo-5648594.jpeg|https://images.pexels.com/photos/465053/pexels-photo-7080874.jpeg,4.1
ThZocOHibclCcF3,Volkswagen CC,Sedan,$662,Speak notice always thank Republican few.,54524,2011,Diesel,Automatic,LightBlue,"Lake Deborahton, AL",True,https://images.pexels.com/photos/409944/pexels-photo-6062381.jpeg|https://images.pexels.com/photos/792027/pexels-photo-3414059.jpeg,4.6
mBIMR1tm03zodi9,GMC Safari,Sedan,$765,Short dinner message reflect woman wife.,48687,2021,Electric,Automatic,Tan,"North Patricia, VI",True,https://images.pexels.com/photos/57879/pexels-photo-4162316.jpeg|https://images.pexels.com/photos/45887/pexels-photo-8096136.jpeg|https://images.pexels.com/photos/891552/pexels-photo-8791863.jpeg,3.8
wHqfz0SJ1fuWGRI,BMW 2 Series,Sedan,$643,Tough million small strong participant billion among your.,22430,2014,Gasoline,Automatic,Snow,"Jeffreyland, AK",False,https://images.pexels.com/photos/936279/pexels-photo-1071476.jpeg|https://images.pexels.com/photos/320515/pexels-photo-3766186.jpeg|https://images.pexels.com/photos/213074/pexels-photo-7939226.jpeg,4.6
jokokl0EVkhJbWe,Mazda CX-4,Truck,$439,East plan war you population describe.,41965,2015,Gasoline,Manual,LightBlue,"Jonesstad, CT",True,https://images.pexels.com/photos/425101/pexels-photo-6892678.jpeg|https://images.pexels.com/photos/479065/pexels-photo-2674247.jpeg|https://images.pexels.com/photos/536518/pexels-photo-7524038.jpeg,3.4
qhkzvkVlPSzG3Ud,BMW 4 Series,SUV,$823,Doctor what organization.,22431,2005,Electric,Automatic,RosyBrown,"New Lauren, TX",True,https://images.pexels.com/photos/94748/pexels-photo-9214954.jpeg|https://images.pexels.com/photos/666088/pexels-photo-5323472.jpeg|https://images.pexels.com/photos/34247/pexels-photo-3208736.jpeg,3.8
HS5Wb36G23FGZ7Y,GMC Jimmy,SUV,$402,Century environmental page recently color free.,70930,2006,Diesel,Manual,Aqua,"West Stephanie, AZ",True,https://images.pexels.com/photos/791713/pexels-photo-5447667.jpeg|https://images.pexels.com/photos/762583/pexels-photo-6850414.jpeg,3.8
VtY2O2dGmHqHZKx,Ford Crown Victoria,Sedan,$678,Star majority perhaps so everybody head.,84170,2007,Diesel,Automatic,PaleVioletRed,"Johnsonview, AS",True,https://images.pexels.com/photos/522496/pexels-photo-6528137.jpeg|https://images.pexels.com/photos/457595/pexels-photo-2364880.jpeg|https://images.pexels.com/photos/110566/pexels-photo-1292203.jpeg,3.1
LSQhdWL1yYM4v3z,BMW Z4,Sedan,$693,Public sit civil standard today yeah force.,42517,2003,Gasoline,Manual,SkyBlue,"Jennaside, HI",True,https://images.pexels.com/photos/871995/pexels-photo-2626449.jpeg|https://images.pexels.com/photos/634191/pexels-photo-7385980.jpeg|https://images.pexels.com/photos/270466/pexels-photo-5575545.jpeg,4.7
